1000 47978
558 465 37
558 490 26
558 497 18
558 503 18
558 516 40
558 518 45
558 618 38
558 623 18
558 676 39
558 679 26
558 683 45
558 694 38
558 715 30
558 727 12
558 731 37
558 735 53
558 775 54
558 822 21
558 835 48
558 837 17
558 870 8
558 882 32
558 893 31
558 901 23
558 922 24
558 923 44
558 926 47
558 928 41
558 973 22
559 56 47
559 63 6
559 81 35
559 103 11
559 104 12
559 142 30
559 145 41
559 149 3
559 187 15
559 191 44
559 253 33
559 268 9
559 313 1
559 391 18
559 401 39
559 415 22
559 425 17
559 468 30
559 482 28
559 505 10
559 521 2
559 541 39
559 560 32
559 602 23
559 609 17
559 628 30
559 634 17
559 653 29
559 658 38
559 660 0
559 662 1
559 668 42
559 702 15
559 737 19
559 797 42
559 805 13
559 807 34
559 832 46
559 837 0
559 871 45
559 896 37
559 912 17
559 918 6
559 924 18
559 925 38
559 952 36
559 976 45
560 62 34
560 96 18
560 106 6
560 117 4
560 123 17
560 203 40
560 251 40
560 253 10
560 257 24
560 313 5
560 325 42
560 327 15
560 337 0
560 360 5
560 379 49
560 383 33
560 397 17
560 414 7
560 417 29
560 432 1
560 447 23
560 449 40
560 526 38
560 552 48
560 579 40
560 603 39
560 627 20
560 628 43
560 636 42
560 641 6
560 650 25
560 709 40
560 714 15
560 727 38
560 728 34
560 744 14
560 823 0
560 898 15
560 902 7
560 942 40
560 979 15
560 985 26
561 6 17
561 37 14
561 54 41
561 65 17
561 79 6
561 81 23
561 102 12
561 150 15
561 163 31
561 167 18
561 177 31
561 189 15
561 195 15
561 196 33
561 233 13
561 279 3
561 326 39
561 359 41
561 365 22
561 379 9
561 395 6
561 396 1
561 431 9
561 434 25
561 451 0
561 461 27
561 490 19
561 528 3
561 533 32
561 570 28
561 587 23
561 594 22
561 614 0
561 625 37
561 652 44
561 662 7
561 677 18
561 701 36
561 728 8
561 739 29
561 763 28
561 774 0
561 782 32
561 786 0
561 817 0
561 873 41
561 915 46
561 987 41
561 993 38
562 1 36
562 16 8
562 41 32
562 64 7
562 97 18
562 146 31
562 187 30
562 224 5
562 227 17
562 228 0
562 245 39
562 251 25
562 263 1
562 276 33
562 280 41
562 286 23
562 292 10
562 304 42
562 323 14
562 338 48
562 340 16
562 363 25
562 394 50
562 422 27
562 432 37
562 444 20
562 447 46
562 450 35
562 451 26
562 470 40
562 479 22
562 492 47
562 580 29
562 588 6
562 592 37
562 599 32
562 604 10
562 617 45
562 638 1
562 651 8
562 678 12
562 692 34
562 717 8
562 725 41
562 732 6
562 734 16
562 755 0
562 757 31
562 764 29
562 769 2
562 772 0
562 788 27
562 807 8
562 819 39
562 838 3
562 872 40
562 919 24
562 941 26
562 951 20
562 965 18
562 988 32
563 3 0
563 12 24
563 20 6
563 32 20
563 47 8
563 75 11
563 117 22
563 131 33
563 148 44
563 163 36
563 182 10
563 190 22
563 210 25
563 222 11
563 224 16
563 253 28
563 321 13
563 326 20
563 338 41
563 349 10
563 361 17
563 384 30
563 391 5
563 392 8
563 428 1
563 474 9
563 486 28
563 487 4
563 516 3
563 530 44
563 537 5
563 540 43
563 543 13
563 559 11
563 574 21
563 605 19
563 622 12
563 630 27
563 655 36
563 680 8
563 702 14
563 713 21
563 717 16
563 719 29
563 770 46
563 788 21
563 811 16
563 813 4
563 843 30
563 848 5
563 858 37
563 864 32
563 870 43
563 912 16
563 934 4
563 943 2
563 968 15
563 983 3
564 43 11
564 49 35
564 72 2
564 82 11
564 109 0
564 153 8
564 171 34
564 175 41
564 193 11
564 238 42
564 244 42
564 278 51
564 290 22
564 326 12
564 332 40
564 358 22
564 367 29
564 369 32
564 383 5
564 398 46
564 421 8
564 511 29
564 560 0
564 580 48
564 589 40
564 618 16
564 666 46
564 676 6
564 687 10
564 704 51
564 708 43
564 714 14
564 716 44
564 721 11
564 732 56
564 761 50
564 778 47
564 783 39
564 802 26
564 908 9
564 948 31
564 950 37
564 951 48
564 963 52
564 981 53
565 35 29
565 65 22
565 68 45
565 133 45
565 138 41
565 164 21
565 194 30
565 226 43
565 237 5
565 243 31
565 261 45
565 268 37
565 286 34
565 291 20
565 300 50
565 366 45
565 389 8
565 410 42
565 441 22
565 452 33
565 477 14
565 480 8
565 487 0
565 507 44
565 512 16
565 561 40
565 564 10
565 573 51
565 581 38
565 592 0
565 609 20
565 610 40
565 639 0
565 647 19
565 657 28
565 660 25
565 674 13
565 689 16
565 702 24
565 754 33
565 756 0
565 770 7
565 788 49
565 789 23
565 812 49
565 819 35
565 823 14
565 843 19
565 874 40
565 875 43
565 897 34
565 907 9
565 930 7
565 959 16
565 967 11
565 997 39
566 36 21
566 61 40
566 89 0
566 123 31
566 145 37
566 161 27
566 166 10
566 180 38
566 189 38
566 193 43
566 194 23
566 201 30
566 209 16
566 219 16
566 221 2
566 232 11
566 235 36
566 239 13
566 248 23
566 260 40
566 269 1
566 276 35
566 280 18
566 289 32
566 330 15
566 338 19
566 415 24
566 420 20
566 469 35
566 514 12
566 520 7
566 568 22
566 586 18
566 587 28
566 625 0
566 633 47
566 649 30
566 652 8
566 662 20
566 664 35
566 709 0
566 710 27
566 737 0
566 791 14
566 794 41
566 806 9
566 816 2
566 828 37
566 834 43
566 837 11
566 933 33
566 938 14
566 961 10
567 122 12
567 169 8
567 175 39
567 180 3
567 231 44
567 242 31
567 244 45
567 259 8
567 269 15
567 272 1
567 309 39
567 331 29
567 333 10
567 338 16
567 341 13
567 415 14
567 417 16
567 435 1
567 484 10
567 503 25
567 511 29
567 543 13
567 548 3
567 551 4
567 555 0
567 561 6
567 588 36
567 592 13
567 593 15
567 617 1
567 636 38
567 649 27
567 670 5
567 702 38
567 725 9
567 741 14
567 745 34
567 776 37
567 780 38
567 804 17
567 825 40
567 832 6
567 834 34
567 841 45
567 891 0
567 894 14
567 952 40
567 971 28
567 994 20
568 87 16
568 184 39
568 194 25
568 202 25
568 254 42
568 263 33
568 269 39
568 290 26
568 347 42
568 392 10
568 400 8
568 403 20
568 424 31
568 426 34
568 470 12
568 483 31
568 528 10
568 537 6
568 557 34
568 583 21
568 587 23
568 611 18
568 639 4
568 650 30
568 653 7
568 668 12
568 670 17
568 690 0
568 699 37
568 701 37
568 751 33
568 762 48
568 770 19
568 824 40
568 843 10
568 877 14
568 882 17
568 884 22
568 901 38
568 908 37
568 964 5
568 976 25
568 985 49
569 31 18
569 68 38
569 100 16
569 120 0
569 132 43
569 151 6
569 261 32
569 265 9
569 266 22
569 285 26
569 296 46
569 318 45
569 319 42
569 367 31
569 371 8
569 385 44
569 456 54
569 478 14
569 526 42
569 531 49
569 573 30
569 577 14
569 600 25
569 629 33
569 644 19
569 661 39
569 671 10
569 673 19
569 675 36
569 711 38
569 737 19
569 806 8
569 817 55
569 831 0
569 856 13
569 884 31
569 910 25
569 915 13
569 980 50
569 991 30
570 32 43
570 41 7
570 44 9
570 50 35
570 55 7
570 57 3
570 110 19
570 115 10
570 127 29
570 162 7
570 198 1
570 218 32
570 232 26
570 233 18
570 286 24
570 316 16
570 333 40
570 418 19
570 424 33
570 436 9
570 446 12
570 482 8
570 487 28
570 491 21
570 493 44
570 581 40
570 596 28
570 603 32
570 613 53
570 630 26
570 635 50
570 636 8
570 695 8
570 717 40
570 739 55
570 746 0
570 766 33
570 767 44
570 774 26
570 802 19
570 833 19
570 856 50
570 874 39
570 888 0
570 889 14
570 906 3
570 910 29
570 916 29
570 930 43
570 947 29
570 952 14
570 990 51
571 98 43
571 103 31
571 104 40
571 117 42
571 143 32
571 153 19
571 239 2
571 261 2
571 264 45
571 265 29
571 283 40
571 294 17
571 328 1
571 339 6
571 347 32
571 352 38
571 384 26
571 415 20
571 417 16
571 435 46
571 457 40
571 488 40
571 505 43
571 532 1
571 537 8
571 618 51
571 630 33
571 642 29
571 672 7
571 676 16
571 678 49
571 692 14
571 720 12
571 721 29
571 768 1
571 776 19
571 790 35
571 809 6
571 824 23
571 845 31
571 847 8
571 894 43
571 944 54
571 947 24
571 953 8
571 970 33
571 972 36
571 980 28
571 1000 21
572 4 26
572 42 48
572 47 44
572 114 40
572 115 12
572 122 12
572 180 36
572 187 40
572 196 41
572 245 3
572 261 2
572 285 17
572 294 27
572 340 0
572 358 25
572 370 26
572 388 22
572 390 37
572 402 0
572 417 19
572 419 44
572 455 12
572 470 24
572 482 14
572 490 42
572 499 28
572 510 16
572 527 20
572 552 23
572 570 16
572 594 51
572 667 36
572 669 49
572 679 14
572 692 39
572 721 29
572 725 22
572 741 20
572 771 52
572 777 16
572 788 46
572 809 5
572 819 8
572 826 36
572 886 10
572 922 56
572 924 33
572 925 25
572 949 36
572 988 39
572 1000 12
573 12 8
573 14 41
573 24 30
573 30 18
573 74 2
573 75 3
573 85 11
573 109 10
573 110 39
573 122 37
573 133 13
573 222 36
573 235 7
573 237 6
573 240 36
573 253 38
573 287 30
573 327 42
573 348 29
573 369 39
573 371 26
573 426 15
573 432 47
573 492 26
573 526 37
573 537 31
573 595 1
573 598 41
573 616 15
573 621 0
573 660 33
573 665 3
573 673 44
573 732 1
573 746 30
573 748 22
573 769 0
573 826 40
573 881 22
573 893 49
573 895 13
573 922 6
573 988 48
573 989 37
574 11 43
574 18 39
574 26 7
574 31 23
574 97 37
574 100 31
574 117 19
574 125 15
574 128 37
574 134 41
574 146 1
574 162 10
574 190 35
574 209 41
574 212 31
574 219 32
574 225 29
574 229 29
574 232 43
574 247 4
574 269 26
574 295 23
574 309 21
574 314 17
574 325 14
574 327 38
574 338 1
574 357 29
574 373 14
574 379 52
574 381 37
574 391 30
574 416 47
574 423 26
574 427 11
574 464 50
574 518 48
574 525 31
574 528 21
574 546 27
574 562 31
574 589 45
574 632 24
574 634 50
574 637 6
574 639 18
574 686 36
574 721 21
574 751 22
574 778 43
574 783 42
574 786 31
574 812 21
574 818 35
574 842 49
574 899 6
574 942 29
574 968 37
575 45 31
575 65 29
575 106 50
575 107 40
575 114 37
575 126 52
575 149 47
575 160 8
575 164 0
575 169 0
575 190 45
575 216 5
575 255 42
575 275 9
575 279 12
575 286 7
575 287 46
575 312 47
575 367 39
575 403 18
575 427 17
575 454 49
575 457 32
575 505 4
575 522 6
575 539 19
575 550 23
575 559 43
575 569 26
575 570 10
575 594 12
575 622 17
575 649 40
575 690 52
575 694 19
575 700 35
575 708 11
575 717 39
575 718 31
575 777 38
575 811 13
575 820 48
575 822 47
575 839 35
575 864 30
575 879 16
575 892 51
575 900 37
575 916 25
575 957 24
575 958 31
575 974 44
575 987 51
576 114 21
576 117 0
576 129 39
576 137 1
576 146 29
576 159 30
576 185 20
576 211 34
576 228 15
576 254 16
576 272 1
576 275 44
576 289 36
576 301 6
576 324 33
576 330 29
576 332 10
576 341 31
576 358 15
576 382 13
576 393 27
576 422 16
576 439 1
576 446 37
576 457 22
576 473 41
576 539 14
576 552 40
576 591 35
576 604 46
576 605 14
576 612 37
576 621 49
576 623 32
576 637 33
576 653 1
576 657 9
576 702 53
576 706 17
576 720 20
576 745 1
576 746 30
576 750 34
576 753 26
576 765 11
576 774 39
576 796 36
576 857 13
576 887 45
576 908 22
576 920 0
576 921 27
576 924 32
576 955 23
577 3 45
577 15 7
577 35 43
577 65 37
577 85 1
577 131 45
577 146 3
577 201 19
577 218 29
577 225 28
577 255 14
577 279 33
577 309 42
577 336 34
577 351 49
577 376 30
577 455 41
577 535 34
577 575 18
577 605 32
577 616 50
577 656 26
577 707 21
577 719 43
577 733 33
577 736 8
577 747 10
577 753 18
577 760 37
577 777 49
577 782 28
577 794 5
577 796 47
577 819 53
577 831 15
577 869 34
577 881 31
577 887 39
577 891 44
577 908 34
577 960 32
577 963 50
577 964 11
577 972 14
577 984 45
577 990 43
577 991 51
577 992 18
578 3 19
578 8 10
578 20 48
578 21 46
578 72 10
578 87 0
578 146 36
578 158 7
578 217 10
578 241 16
578 245 6
578 297 34
578 298 37
578 343 34
578 361 18
578 379 29
578 428 1
578 431 29
578 538 25
578 546 9
578 563 13
578 583 23
578 595 3
578 612 23
578 618 45
578 658 25
578 669 20
578 682 0
578 684 45
578 763 30
578 770 2
578 771 13
578 785 37
578 788 14
578 797 24
578 803 3
578 831 26
578 842 34
578 864 16
578 879 21
578 884 31
578 886 50
578 908 19
578 927 8
578 950 17
578 954 31
578 980 2
578 993 13
579 13 27
579 25 41
579 34 44
579 38 29
579 53 22
579 89 8
579 108 49
579 115 4
579 123 21
579 144 40
579 146 20
579 162 19
579 175 41
579 188 21
579 190 0
579 194 18
579 245 3
579 249 20
579 255 32
579 296 35
579 319 45
579 326 21
579 400 19
579 405 7
579 426 39
579 429 15
579 443 2
579 444 0
579 462 12
579 492 42
579 570 3
579 571 24
579 574 34
579 610 14
579 644 49
579 664 29
579 665 19
579 677 28
579 696 25
579 704 41
579 761 2
579 777 20
579 834 30
579 839 40
579 844 22
579 883 56
579 894 24
579 898 42
579 913 49
579 936 30
579 954 7
580 18 15
580 50 4
580 65 38
580 111 39
580 133 28
580 154 10
580 160 22
580 193 31
580 223 31
580 237 5
580 262 23
580 338 2
580 339 32
580 342 30
580 373 3
580 379 44
580 383 9
580 444 16
580 452 17
580 464 37
580 501 11
580 502 30
580 514 0
580 567 19
580 611 34
580 619 44
580 620 13
580 631 16
580 702 17
580 722 7
580 730 27
580 788 38
580 795 16
580 800 7
580 802 32
580 807 17
580 820 16
580 825 29
580 835 44
580 836 29
580 851 30
580 875 29
580 895 31
580 904 50
580 916 40
580 923 23
580 926 28
580 942 0
580 960 28
580 990 47
580 992 13
581 6 43
581 20 27
581 26 2
581 52 34
581 73 21
581 79 23
581 89 11
581 99 25
581 145 5
581 147 10
581 166 21
581 199 5
581 223 16
581 237 21
581 242 14
581 244 19
581 286 0
581 287 38
581 326 19
581 331 24
581 355 28
581 382 32
581 436 38
581 473 3
581 474 0
581 508 12
581 521 35
581 591 1
581 594 46
581 615 24
581 616 12
581 633 5
581 654 14
581 684 0
581 690 23
581 714 45
581 726 20
581 737 17
581 771 39
581 795 21
581 822 53
581 830 0
581 842 27
581 869 22
581 887 29
581 893 0
581 915 11
581 945 18
581 979 44
581 984 1
582 46 2
582 48 8
582 110 41
582 131 48
582 143 33
582 154 2
582 234 35
582 243 36
582 278 26
582 288 33
582 325 20
582 329 13
582 353 43
582 388 47
582 441 19
582 462 27
582 473 10
582 481 23
582 483 24
582 494 18
582 572 47
582 577 35
582 600 3
582 601 5
582 629 41
582 636 41
582 645 5
582 647 21
582 652 47
582 672 41
582 678 29
582 680 17
582 685 21
582 713 16
582 714 13
582 735 46
582 756 35
582 770 35
582 803 54
582 842 46
582 850 37
582 856 25
582 893 30
582 932 14
582 963 33
583 20 21
583 39 36
583 45 35
583 117 32
583 120 21
583 127 25
583 164 42
583 225 38
583 242 44
583 277 14
583 308 24
583 325 22
583 349 47
583 370 7
583 396 18
583 418 6
583 425 23
583 438 47
583 440 0
583 466 20
583 468 14
583 471 4
583 474 3
583 500 17
583 510 28
583 539 19
583 561 54
583 582 4
583 588 26
583 592 1
583 625 34
583 639 13
583 672 34
583 696 10
583 726 30
583 742 20
583 746 9
583 750 34
583 762 44
583 765 10
583 795 19
583 813 48
583 819 14
583 842 44
583 879 12
583 925 8
583 965 49
584 35 24
584 56 13
584 101 6
584 108 24
584 128 42
584 159 9
584 189 45
584 195 44
584 210 11
584 215 20
584 251 30
584 287 11
584 303 16
584 314 24
584 324 44
584 326 15
584 355 24
584 356 38
584 393 14
584 395 0
584 403 47
584 480 11
584 512 17
584 520 10
584 524 21
584 552 39
584 572 19
584 586 12
584 628 17
584 647 24
584 658 0
584 697 23
584 698 38
584 740 40
584 748 8
584 754 8
584 767 6
584 774 24
584 784 43
584 785 10
584 793 12
584 828 21
584 845 49
584 866 35
584 911 18
584 917 35
584 921 47
584 932 44
584 991 17
585 7 31
585 24 24
585 47 47
585 101 13
585 139 14
585 160 49
585 182 46
585 192 50
585 226 52
585 259 20
585 323 39
585 335 20
585 369 11
585 383 36
585 417 16
585 449 15
585 452 15
585 453 51
585 454 44
585 482 6
585 502 6
585 530 36
585 543 15
585 564 46
585 565 16
585 595 18
585 634 41
585 638 8
585 647 30
585 664 5
585 727 6
585 728 29
585 733 36
585 768 57
585 784 26
585 817 52
585 831 10
585 874 32
585 881 25
585 888 20
585 890 39
585 911 22
585 913 24
585 923 16
585 938 22
585 948 42
585 956 54
585 965 13
586 19 45
586 29 22
586 35 8
586 55 9
586 66 37
586 128 13
586 152 9
586 195 10
586 242 42
586 256 43
586 278 27
586 307 17
586 308 0
586 309 46
586 314 34
586 348 22
586 367 16
586 375 53
586 398 39
586 435 8
586 480 45
586 496 4
586 516 43
586 520 12
586 521 26
586 527 45
586 532 7
586 567 25
586 575 44
586 593 48
586 606 42
586 622 31
586 636 51
586 649 55
586 674 53
586 675 27
586 679 34
586 699 37
586 719 12
586 738 50
586 765 42
586 772 19
586 795 11
586 814 10
586 815 15
586 824 27
586 831 37
586 924 53
586 943 34
586 970 12
586 996 40
587 28 29
587 31 25
587 34 41
587 80 1
587 107 15
587 123 9
587 162 15
587 164 43
587 210 37
587 223 27
587 236 42
587 283 37
587 339 24
587 343 41
587 344 10
587 345 43
587 368 40
587 370 22
587 381 34
587 388 19
587 423 8
587 427 12
587 437 25
587 447 55
587 450 3
587 452 37
587 477 8
587 493 10
587 496 7
587 542 29
587 545 39
587 568 45
587 588 39
587 614 31
587 641 20
587 645 50
587 654 41
587 678 38
587 684 43
587 738 52
587 756 39
587 761 37
587 821 20
587 850 32
587 890 34
587 893 17
587 904 24
587 931 42
587 936 27
587 994 51
588 21 4
588 23 5
588 93 18
588 117 35
588 132 10
588 157 28
588 219 20
588 247 39
588 291 2
588 343 46
588 349 11
588 356 45
588 363 17
588 425 39
588 448 38
588 499 21
588 561 15
588 631 35
588 655 34
588 668 33
588 701 21
588 720 0
588 721 17
588 729 2
588 759 36
588 773 39
588 811 24
588 815 0
588 839 7
588 848 21
588 870 49
588 874 3
588 919 29
588 987 38
588 988 23
588 992 3
588 997 32
589 1 23
589 2 30
589 16 1
589 27 37
589 34 45
589 74 24
589 85 17
589 172 39
589 199 28
589 252 14
589 263 26
589 269 26
589 296 35
589 308 46
589 326 18
589 327 41
589 345 20
589 352 41
589 377 47
589 387 0
589 390 33
589 396 29
589 433 45
589 441 3
589 494 0
589 496 4
589 497 45
589 512 49
589 521 44
589 542 9
589 544 8
589 557 15
589 559 1
589 562 36
589 605 0
589 630 16
589 639 18
589 647 45
589 695 7
589 726 18
589 728 45
589 748 38
589 759 27
589 768 36
589 779 28
589 873 14
589 890 7
589 908 24
589 941 41
589 948 18
589 952 17
589 962 29
589 967 0
589 979 49
589 993 46
590 14 21
590 36 40
590 64 41
590 70 4
590 104 14
590 111 26
590 146 11
590 194 1
590 200 21
590 226 32
590 266 3
590 292 1
590 317 32
590 341 31
590 349 40
590 350 1
590 377 30
590 411 33
590 423 46
590 443 1
590 444 37
590 482 2
590 491 26
590 505 29
590 508 45
590 568 43
590 581 4
590 589 37
590 634 13
590 671 12
590 684 3
590 700 7
590 741 28
590 742 46
590 763 42
590 793 51
590 806 28
590 835 25
590 855 13
590 885 22
590 887 15
590 900 50
590 920 35
590 921 56
590 938 5
590 944 28
590 949 30
590 963 17
590 975 21
591 14 22
591 35 37
591 65 18
591 68 29
591 131 29
591 144 4
591 192 25
591 219 4
591 227 4
591 266 16
591 307 3
591 315 39
591 347 26
591 388 41
591 444 22
591 496 10
591 519 11
591 532 40
591 538 14
591 561 30
591 588 31
591 596 17
591 611 2
591 634 37
591 637 25
591 654 0
591 660 6
591 689 24
591 696 30
591 743 14
591 773 32
591 782 21
591 806 7
591 831 36
591 871 20
591 891 47
591 908 38
591 924 43
591 971 42
591 977 42
591 991 21
591 998 48
592 3 7
592 25 38
592 54 21
592 77 0
592 87 8
592 103 11
592 137 1
592 140 26
592 166 2
592 189 51
592 210 46
592 213 38
592 258 51
592 266 2
592 270 46
592 291 2
592 305 42
592 310 37
592 316 43
592 342 5
592 354 40
592 361 10
592 403 52
592 410 25
592 437 36
592 440 11
592 449 21
592 453 28
592 454 46
592 472 20
592 494 43
592 521 2
592 558 31
592 586 3
592 594 55
592 664 17
592 676 8
592 694 35
592 737 31
592 779 27
592 815 13
592 826 19
592 829 36
592 837 45
592 874 13
592 892 14
592 900 50
592 925 55
592 996 39
593 6 19
593 22 15
593 39 2
593 111 10
593 120 50
593 145 47
593 146 1
593 153 13
593 168 46
593 172 28
593 194 23
593 256 16
593 290 17
593 294 13
593 318 7
593 330 37
593 333 2
593 341 12
593 367 31
593 371 8
593 418 53
593 447 21
593 499 30
593 505 23
593 538 28
593 555 41
593 561 50
593 578 51
593 668 6
593 692 35
593 693 58
593 715 35
593 763 31
593 765 20
593 774 12
593 779 22
593 796 45
593 801 14
593 868 18
593 877 36
593 924 57
593 960 28
593 968 51
593 971 41
594 11 16
594 47 13
594 51 48
594 100 42
594 102 29
594 263 42
594 282 9
594 303 22
594 325 21
594 341 19
594 357 35
594 425 14
594 461 11
594 463 1
594 466 11
594 493 29
594 504 16
594 550 15
594 562 37
594 600 2
594 610 2
594 623 30
594 642 42
594 716 40
594 737 22
594 745 37
594 751 0
594 759 36
594 842 8
594 862 48
594 863 6
594 865 28
594 867 32
594 876 33
594 883 14
594 904 57
594 910 15
594 913 14
594 966 2
594 976 12
594 982 2
595 39 16
595 43 37
595 75 39
595 106 47
595 113 2
595 177 6
595 200 47
595 225 11
595 226 27
595 255 42
595 273 27
595 284 28
595 324 39
595 342 43
595 348 0
595 356 1
595 361 24
595 374 16
595 377 7
595 485 32
595 515 55
595 520 28
595 554 1
595 561 38
595 626 25
595 648 27
595 649 45
595 658 41
595 676 23
595 678 10
595 682 32
595 686 44
595 692 21
595 716 7
595 771 45
595 810 12
595 827 12
595 834 23
595 881 27
595 909 34
595 914 28
595 927 26
595 942 24
595 953 36
595 955 32
596 47 29
596 77 24
596 80 50
596 117 38
596 136 52
596 221 37
596 227 43
596 234 20
596 281 44
596 284 47
596 289 28
596 301 47
596 308 28
596 310 18
596 331 4
596 379 42
596 380 35
596 421 8
596 473 38
596 487 35
596 490 44
596 493 44
596 494 0
596 514 37
596 527 47
596 566 51
596 569 49
596 602 45
596 616 47
596 650 23
596 655 20
596 660 46
596 680 26
596 687 19
596 691 54
596 719 19
596 732 19
596 733 52
596 767 16
